,id,gender,age,company_name,intern_role,internship_duration,academic_gpa,number_of_internships_completed,number_of_certification,intern_technical_skills,programming_level,technical_skills_required,technical_interview_score,education,department,internship_success
1379,ccd94c73-54a9-44a4-a1d9-1fd1b22250a2,male,23,CLIMDES,Frontend,3,2.2646369523662377,2,0,"['R', 'SQL', 'JavaScript']",Beginner,"['HTML', 'CSS', 'JavaScript']",177,student,Engineering,False
1380,6aac50b2-ae82-4481-beee-88059d3c821f,female,24,CLIMDES,Machine Learning,12,2.361419514220509,1,1,"['Pandas', 'HTML', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",157,graduate,Mathematics,False
1381,13cc1167-9fd6-44d7-8d39-a596b1f08348,female,25,CLIMDES,Backend,3,2.3266533855221203,0,2,"['C', 'C++', 'Java']",Beginner,"['Python', 'Java', 'SQL']",192,student,Computer Science,False
1382,af16c553-a0ca-4987-8dfb-2445e64e01e1,male,25,CLIMDES,Machine Learning,6,2.3126473868554207,1,2,"['Pandas', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",188,graduate,Engineering,False
1383,576fba6c-34e3-476f-a53d-4536613156b0,male,23,CLIMDES,Backend,12,2.133957306811193,1,1,"['C', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",150,graduate,Statistics,False
1384,9340b074-facc-4c90-a3a1-0318ffe703cb,female,21,CLIMDES,Backend,3,2.4252912419758035,2,1,"['SQL', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",191,graduate,Mathematics,False
1385,d73279e9-2bc1-49c9-962c-62971848e89d,female,23,CLIMDES,Backend,6,3.5511906703328564,4,8,"['C', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",238,graduate,Statistics,True
1386,db9c0ce9-52b7-49b5-ba9c-6c4ff399c000,male,23,CLIMDES,Frontend,3,3.729375935232096,2,9,"['CSS', 'HTML', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",246,student,Computer Science,True
1387,e04af93e-37e8-455c-b7f1-d5b19f8bec7f,male,23,CLIMDES,Frontend,6,3.780556580623708,3,10,"['JavaScript', 'HTML', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",238,student,Engineering,True
1388,dd794122-25bd-46db-a3e8-ae48a774b55e,male,24,CLIMDES,Machine Learning,6,3.597851904185413,3,10,"['Python', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",245,student,Computer Science,True
1389,0471d9c1-2a98-4403-b44e-7060106dda0e,female,22,CLIMDES,Machine Learning,3,2.9654003253462324,2,2,"['HTML', 'SQL', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",168,graduate,Mathematics,False
1390,dd65d212-d332-407d-ad1b-a2fdda92651c,male,25,CLIMDES,Machine Learning,12,2.7704195222052492,1,2,"['PowerPoint', 'HTML', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",194,graduate,Statistics,False
1391,0ec12c0f-d6c1-4fc8-8921-54eb06628f52,male,22,CLIMDES,Backend,6,3.9619819504151073,2,5,"['Python', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",249,graduate,Engineering,True
1392,2fb9a01d-a97e-4cc5-bf67-bb12b7419809,male,21,CLIMDES,Machine Learning,12,3.8757529262852612,3,9,"['Python', 'HTML', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",229,graduate,Computer Science,True
1393,c4384b15-0f21-4f89-a767-be12a46249d5,female,25,CLIMDES,Backend,3,2.5495267381214193,1,1,"['C', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",179,graduate,Statistics,False
1394,e7fcabb7-7ddd-41cb-8c5d-ee50a5d5c9ef,male,21,CLIMDES,Frontend,6,3.851956445400685,4,10,"['CSS', 'JavaScript', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",245,student,Mathematics,True
1395,d30c669a-d167-4b3f-bde0-5304bcce58fe,male,21,CLIMDES,Frontend,12,2.379991150993723,0,1,"['CSS', 'R', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",156,student,Engineering,False
1396,efabbabe-eb03-40da-b1fe-d4497d3714c6,female,23,CLIMDES,Frontend,6,3.514171853182344,5,9,"['Python', 'JavaScript', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",250,student,Engineering,True
1397,b389c000-a92f-4f38-99a7-5e690dcc3553,female,23,CLIMDES,Machine Learning,6,2.0266816500749174,2,0,"['PowerPoint', 'Pandas', 'HTML']",Beginner,"['Python', 'SQL', 'Machine Learning']",160,student,Mathematics,False
1398,8b6c92ea-39f5-4b2d-9149-6f1f524e764e,male,25,CLIMDES,Backend,3,3.543571868215097,3,8,"['C++', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",241,graduate,Computer Science,True
1399,5dfd8030-eaf2-4916-97d5-502ae5458697,male,24,CLIMDES,Frontend,3,3.889641039236602,2,9,"['CSS', 'SQL', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",231,student,Mathematics,True
1400,4d0530cc-6840-41b3-abd9-8ccaccf83817,female,23,CLIMDES,Backend,12,2.690478202292847,0,0,"['CSS', 'Java', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",152,graduate,Mathematics,False
1401,412d6200-05a7-44c6-b617-58c52dfd97f0,female,24,CLIMDES,Frontend,12,3.7103580090412773,2,9,"['JavaScript', 'HTML', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",226,graduate,Computer Science,True
1402,dbc8c22b-ddca-476b-9ce0-1e99870aa157,female,23,CLIMDES,Backend,3,2.929813772033155,0,0,"['Java', 'CSS', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",150,graduate,Statistics,False
1403,01fd5640-69e4-4460-ae37-af2d8aa1ca42,male,21,CLIMDES,Backend,6,3.682576391500199,4,9,"['C++', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",247,graduate,Computer Science,True
1404,4cb616a6-d390-474e-ad0c-3c5845a2c54a,female,23,CLIMDES,Frontend,6,3.8843973764844035,2,5,"['JavaScript', 'CSS', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",240,student,Computer Science,True
1405,edd3c76e-00ca-4c17-af8e-50205c3f37a9,female,22,CLIMDES,Backend,12,2.7346618490482135,2,1,"['CSS', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",152,graduate,Computer Science,False
1406,acf0446b-8cd0-432b-a952-159fd31f62eb,female,25,CLIMDES,Machine Learning,3,2.1890702679156453,0,1,"['SQL', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",170,graduate,Statistics,False
1407,7bf2b6c7-444c-4bc5-8399-dcf47726702a,female,21,CLIMDES,Backend,3,3.556094538728373,5,5,"['SQL', 'Python', 'C']",Intermediate,"['Python', 'Java', 'SQL']",220,student,Statistics,True
1408,5448cb34-de99-4e96-b359-98fc0c191821,female,24,CLIMDES,Frontend,3,2.2501637191603034,0,0,"['R', 'Excel', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",191,graduate,Statistics,False
1409,18991f7d-95fc-4399-9555-7758275edfa0,female,25,CLIMDES,Frontend,6,2.4373801846919547,0,0,"['R', 'CSS', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",167,student,Engineering,False
1410,3c15ee6a-db3b-4480-b2ed-b1747e237c24,female,24,CLIMDES,Machine Learning,6,2.5492564729221323,0,1,"['PowerPoint', 'HTML', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",151,student,Statistics,False
1411,4ff8dba2-c7e4-492e-9cea-b03f2f4a5bad,male,22,CLIMDES,Machine Learning,6,2.6560907233245112,2,0,"['Python', 'HTML', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",151,student,Engineering,False
1412,b8f75031-eda6-49bf-ac68-1e63a5e7932d,male,23,CLIMDES,Machine Learning,3,3.6963491795866896,5,7,"['SQL', 'Machine Learning', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,student,Statistics,True
1413,1ed62796-da96-4c3b-996c-d89100b9e64a,male,21,CLIMDES,Backend,6,2.365017002566241,1,1,"['C++', 'SQL', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",156,student,Computer Science,False
1414,721b8b3c-fd1f-4ddf-88ea-483ffcead930,female,21,CLIMDES,Machine Learning,3,2.483100353218423,2,2,"['Python', 'Pandas', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",152,graduate,Mathematics,False
1415,88c421a4-3800-4c6f-93ee-807408421774,male,24,CLIMDES,Frontend,3,2.503216174254754,2,1,"['CSS', 'JavaScript', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",188,graduate,Mathematics,False
1416,651ad372-331b-4880-8e88-b09385a90537,male,21,CLIMDES,Frontend,12,2.846658335416138,0,0,"['Python', 'JavaScript', 'CSS']",Beginner,"['HTML', 'CSS', 'JavaScript']",191,graduate,Engineering,False
1417,2789866a-248a-4909-a025-695bfb2e9d15,female,25,CLIMDES,Machine Learning,6,3.9241830945529865,3,5,"['CSS', 'Machine Learning', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",235,graduate,Computer Science,True
1418,78920de2-f6f3-4bfa-a097-e496548de3b1,female,25,CLIMDES,Frontend,12,2.6826672397694358,0,1,"['CSS', 'SQL', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",179,student,Computer Science,False
1419,107c8b39-02ff-4b1a-af00-9d291b3c1e23,female,25,CLIMDES,Backend,3,2.154627279345922,2,0,"['CSS', 'SQL', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",182,graduate,Engineering,False
1420,27c11279-4b42-42f5-8397-3e7902eecc1b,male,21,CLIMDES,Frontend,3,2.3362408800508976,1,2,"['Python', 'SQL', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",180,graduate,Statistics,False
1421,0aeb696e-6db0-4b9c-aad9-e7cd2315be4e,male,23,CLIMDES,Machine Learning,3,3.950096275932551,4,10,"['CSS', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",222,graduate,Computer Science,True
1422,684d3f29-afce-4fcb-910e-ca06bffd8e5f,female,23,CLIMDES,Machine Learning,6,2.6893812872633918,2,2,"['Pandas', 'Excel', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",169,graduate,Statistics,False
1423,7df35249-34e6-4573-bc09-d6dc882d3c9a,female,21,CLIMDES,Backend,12,3.800242840720654,2,6,"['C++', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",220,student,Mathematics,True
1424,7ddf1642-6961-4d8a-b543-17ca27f2b4ce,male,21,CLIMDES,Machine Learning,12,2.219107738418248,0,1,"['Pandas', 'HTML', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",160,graduate,Mathematics,False
1425,a96968be-0826-42fc-a55d-aded9055e8a2,male,22,CLIMDES,Machine Learning,12,2.4007433789552324,2,0,"['Pandas', 'SQL', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",194,graduate,Statistics,False
1426,c0701180-c96a-4e92-bd72-2d9a1b20c482,male,21,CLIMDES,Machine Learning,6,3.9263913691560735,5,3,"['SQL', 'Machine Learning', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",249,student,Statistics,True
1427,8efef573-f643-4b70-b2b6-701d6cbec8c9,male,22,CLIMDES,Machine Learning,6,2.6535547221400524,1,0,"['Python', 'SQL', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",189,graduate,Computer Science,False
1428,cb27c9a1-bd94-4120-aa9a-5727026b1003,male,21,CLIMDES,Machine Learning,6,2.0325529174308152,0,0,"['HTML', 'PowerPoint', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",194,graduate,Mathematics,False
1429,7f953e6c-551f-4df4-b00c-6e3c14c3f6ca,male,25,CLIMDES,Machine Learning,12,2.1865195224106895,0,0,"['Pandas', 'HTML', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",157,graduate,Computer Science,False
1430,fc0e26f0-ec6a-46c6-bcb3-b04696486fe9,female,23,CLIMDES,Frontend,3,3.778072658065827,3,10,"['JavaScript', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",240,student,Engineering,True
1431,12744755-2e9a-4edb-b21b-2d2f9b593655,male,24,CLIMDES,Frontend,3,3.799591699645857,5,8,"['Python', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",232,graduate,Mathematics,True
1432,665b3334-afc8-4f19-b1b0-60d5b8c6af0d,male,23,CLIMDES,Frontend,6,3.994845397058904,2,8,"['Python', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",230,student,Engineering,True
1433,a10011e7-e0d3-4155-b9ad-4aba26f022d0,female,23,CLIMDES,Backend,3,3.639077079999278,5,6,"['Java', 'Python', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",221,student,Mathematics,True
1434,5affd2bd-e7c1-4608-8015-9210d6ab71b9,male,25,CLIMDES,Machine Learning,6,3.7760779839578182,1,3,"['Python', 'SQL', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",230,student,Engineering,True
1435,392e1553-372d-4358-acc9-d5a9ab53d329,male,22,CLIMDES,Backend,12,3.986822131960114,5,7,"['C++', 'C', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",244,student,Mathematics,True
1436,e3018793-034a-4e2f-a664-fad4d6470fd3,female,23,CLIMDES,Backend,6,2.2850886944128024,2,0,"['Java', 'C++', 'C']",Beginner,"['Python', 'Java', 'SQL']",157,graduate,Statistics,False
1437,9181ceaf-5f5f-4bfa-b17a-b8e3892e99d6,male,21,CLIMDES,Machine Learning,12,3.587160027073775,4,4,"['Python', 'Machine Learning', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",236,student,Engineering,True
1438,57b57f11-a61e-49cd-b132-d4806ab011a4,male,21,CLIMDES,Backend,12,2.653380969044015,0,0,"['CSS', 'SQL', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",183,graduate,Engineering,False
1439,91c9476e-ed81-43d8-82c7-0e83d4fd896e,female,25,CLIMDES,Machine Learning,6,3.5798573334644503,4,8,"['Python', 'HTML', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",247,student,Statistics,True
1440,33ba9cce-974b-43f8-a5ff-5b4c89b52256,male,21,CLIMDES,Machine Learning,12,3.965629702388039,2,7,"['Machine Learning', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",243,graduate,Statistics,True
1441,f9d9dd50-934e-4c19-89bf-80e58f522921,male,21,CLIMDES,Machine Learning,6,3.57264639365797,2,4,"['HTML', 'Machine Learning', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",225,student,Mathematics,True
1442,83a05cff-fc6c-4ac0-9a27-c3b1f1354bf7,male,23,CLIMDES,Machine Learning,6,2.6577469097455038,1,2,"['Pandas', 'HTML', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",158,graduate,Statistics,False
1443,aebe7f40-096d-4b63-9d0b-29f35ff05087,male,25,CLIMDES,Backend,12,2.640251772673847,2,1,"['C', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",150,graduate,Engineering,False
1444,a5dfd492-e327-4195-800d-5fb2d609874b,female,25,CLIMDES,Backend,12,2.720022084505281,0,1,"['C', 'Java', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",177,graduate,Engineering,False
1445,0c481103-34e7-4e6c-af23-7267e0cf501b,female,21,CLIMDES,Machine Learning,12,2.8957859824521934,0,1,"['HTML', 'Excel', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",165,graduate,Mathematics,False
1446,43feb872-161c-4c74-9496-a07fd51c56f5,male,23,CLIMDES,Frontend,3,3.5989177884989942,1,7,"['SQL', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",242,student,Statistics,True
1447,8c465de1-ac22-47c7-97ef-7c825162425e,male,25,CLIMDES,Machine Learning,12,2.9970833226418483,0,2,"['SQL', 'Pandas', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",152,graduate,Mathematics,False
1448,16e910f9-75ba-456f-a9f6-66b1a36f470f,male,21,CLIMDES,Backend,12,2.3025223582428147,0,0,"['CSS', 'SQL', 'Java']",Beginner,"['Python', 'Java', 'SQL']",181,student,Mathematics,False
1449,dd5875f6-06a2-4096-9880-e0b380092cea,female,25,CLIMDES,Frontend,6,2.1156096912388116,0,0,"['SQL', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",151,student,Computer Science,False
1450,0710398b-3d85-4379-bb0b-202a09e4644f,male,22,CLIMDES,Backend,12,2.9985439662647098,2,1,"['C++', 'SQL', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",158,student,Engineering,False
1451,111292cb-282a-4cdb-b7f7-245459121c97,male,23,CLIMDES,Backend,6,2.4788462608015474,1,2,"['SQL', 'CSS', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",189,graduate,Statistics,False
1452,337537ae-bf3c-46b7-a118-e79113bba4e8,male,24,CLIMDES,Machine Learning,12,2.2149926084005784,2,2,"['Python', 'SQL', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",167,student,Statistics,False
1453,cb5c23d5-83f5-4e86-a35d-f827beff0ee9,male,21,CLIMDES,Backend,6,3.5060006575461853,5,3,"['SQL', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",232,graduate,Statistics,True
1454,9536d702-5faa-4d55-bfe1-7ca8da83da22,female,24,CLIMDES,Backend,6,3.7478350791183215,4,3,"['Python', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",238,graduate,Statistics,True
1455,acb64e28-8d9d-4e2c-afae-61b2c20ad9b0,male,24,CLIMDES,Backend,6,2.390649230848746,1,2,"['C', 'CSS', 'Java']",Beginner,"['Python', 'Java', 'SQL']",175,graduate,Mathematics,False
1456,8df43065-ef04-4f08-b0be-aec44eccf21d,female,22,CLIMDES,Backend,6,2.325057837322032,2,1,"['Java', 'C++', 'C']",Intermediate,"['Python', 'Java', 'SQL']",195,graduate,Statistics,False
1457,b3f07f74-790c-4015-9c27-9e3ef51956d4,male,24,CLIMDES,Backend,12,2.3520407983232734,1,1,"['SQL', 'C++', 'C']",Beginner,"['Python', 'Java', 'SQL']",159,graduate,Statistics,False
1458,a70e9e34-73c7-4ca4-8acb-b75c71b338ad,male,25,CLIMDES,Backend,12,3.7573213713228384,3,8,"['SQL', 'Python', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",229,graduate,Engineering,True
1459,5d6a4ab5-714e-4cd7-8a50-d2796dd08495,female,24,CLIMDES,Machine Learning,3,3.981000528049476,3,9,"['HTML', 'Python', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",234,student,Engineering,True
1460,ffa1166f-8782-4ea1-938b-43b3fbd8e0c7,female,24,CLIMDES,Frontend,3,2.510184268831438,2,0,"['JavaScript', 'R', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",171,graduate,Mathematics,False
1461,40ab07af-28ad-495c-8831-415df0b8a92a,female,23,CLIMDES,Frontend,12,2.44915496451297,2,2,"['CSS', 'Excel', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",170,graduate,Statistics,False
1462,5b02e348-8912-40d6-8323-df3f0bab21b6,male,22,CLIMDES,Machine Learning,6,3.686474111914874,1,4,"['Machine Learning', 'Python', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",232,graduate,Engineering,True
1463,e31fbfbc-64e7-4e0b-a6b2-3faa5e95bba6,female,25,CLIMDES,Backend,3,2.1237480679193004,2,1,"['CSS', 'Java', 'C']",Beginner,"['Python', 'Java', 'SQL']",150,student,Computer Science,False
1464,4a071649-b0a1-46eb-838c-b4ed45bf2bcf,male,24,CLIMDES,Backend,6,3.807871626184987,4,3,"['C', 'Java', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",233,graduate,Statistics,True
1465,8664059b-d2a6-4d09-84a5-072c529c8e19,male,24,CLIMDES,Backend,3,3.982181013913833,4,5,"['SQL', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",250,student,Statistics,True
1466,3d04a71b-c77a-428d-83bc-84e15ae9b2c2,male,22,CLIMDES,Machine Learning,12,2.0697997424865897,0,1,"['HTML', 'Excel', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",180,student,Computer Science,False
1467,fc1a1862-bd7c-430b-822e-7ddd7d9aa75f,male,25,CLIMDES,Frontend,6,3.5768393974192905,4,8,"['HTML', 'Python', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",227,student,Engineering,True
1468,ff119f83-0e82-4751-803a-740b91a77d15,male,23,CLIMDES,Backend,3,3.7190307662784936,2,9,"['C', 'SQL', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",221,student,Computer Science,True
1469,875bad67-6f65-4e30-a489-34fcb1bf1899,male,23,CLIMDES,Machine Learning,3,3.9149247184322755,2,5,"['Machine Learning', 'Python', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",249,student,Computer Science,True
1470,0ff1632f-d0d2-4d6b-8307-0bf8b4043c7e,male,22,CLIMDES,Frontend,6,3.937412422495238,5,3,"['SQL', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",225,student,Mathematics,True
1471,2578c558-cab7-43c5-9046-e7fff7e52df3,female,24,CLIMDES,Backend,6,3.8723133102541034,2,3,"['C++', 'SQL', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",234,graduate,Mathematics,True
1472,385b3855-c49f-4ced-a129-0427b5d586dd,male,23,CLIMDES,Machine Learning,12,3.873376425256121,2,10,"['Python', 'HTML', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",232,graduate,Engineering,True
1473,cfc90fd7-b483-480e-869e-e8b1359ad5d4,male,21,CLIMDES,Frontend,3,3.607339148996647,2,4,"['HTML', 'JavaScript', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",226,graduate,Computer Science,True
1474,b9a53cef-8ca0-43f6-ae9b-8450f6f6baf5,male,25,CLIMDES,Machine Learning,12,2.3585944773990866,0,2,"['HTML', 'SQL', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",157,graduate,Statistics,False
1475,c4b71042-5177-4a1d-9c2a-5beabf4e45ee,male,23,CLIMDES,Frontend,6,3.9527171122806153,5,10,"['SQL', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",231,student,Engineering,True
1476,41a159f6-4666-4888-8152-3cc60a6ba126,female,23,CLIMDES,Frontend,3,3.6302030583984517,5,6,"['JavaScript', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",220,student,Statistics,True
1477,6ee489ac-6966-482d-8d0f-9982335642e7,male,22,CLIMDES,Machine Learning,3,3.911434719965016,1,3,"['Machine Learning', 'CSS', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",221,student,Statistics,True
1478,76d52a2b-8aac-4e95-8902-9c4516941cf1,female,21,CLIMDES,Machine Learning,3,3.6763703377962362,1,8,"['Machine Learning', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",238,student,Engineering,True
1479,125cfc90-71ab-46c0-89fc-b2553722e52a,female,21,CLIMDES,Machine Learning,3,3.6439596126852583,3,9,"['CSS', 'SQL', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",240,graduate,Statistics,True
1480,b11ce08b-2afb-4952-876b-4e3278b98926,male,23,CLIMDES,Frontend,6,3.6094341341483744,2,4,"['HTML', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",227,graduate,Computer Science,True
1481,f9bebf7a-dbc1-4f2b-9626-a9e419acbda7,female,21,CLIMDES,Frontend,3,2.5456347208199466,2,2,"['JavaScript', 'CSS', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",160,student,Computer Science,False
1482,4bf9891b-c444-4824-921d-667de28a048c,female,24,CLIMDES,Frontend,12,3.6475515839287747,3,6,"['Python', 'SQL', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",223,student,Statistics,True
1483,a98db0e0-9294-4718-9a36-73de1b79433d,male,25,CLIMDES,Backend,3,3.9987890106372412,2,3,"['Python', 'SQL', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",245,student,Computer Science,True
1484,61679980-8f24-4aa7-a231-aaa5b7708c94,female,22,CLIMDES,Frontend,12,2.419549379343297,0,1,"['SQL', 'JavaScript', 'R']",Intermediate,"['HTML', 'CSS', 'JavaScript']",173,student,Computer Science,False
1485,0e6a2cce-d1da-4307-b9a9-18f0d8aa9b2d,female,22,CLIMDES,Machine Learning,3,3.9083305261649763,4,8,"['SQL', 'Machine Learning', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",247,graduate,Statistics,True
